name,lat,lon,province
ริมนาบ้านพัก,18.5437543,98.546084,Chiang Mai
พลอยแพรวบ้านพัก ดอยอินทนนท์,18.5418552,98.5489978,Chiang Mai
ภูพลอยรีสอร์ท​,18.4851668,98.3807799,Chiang Mai
MonSonkeang Camping view ม่อนสันเกี๋ยง,18.510704,98.4104096,Chiang Mai
ภูแจ่มเฮ้าส์ (phu chaem house),18.4825199,98.3791331,Chiang Mai
คุ้มขุนวางรีสอร์ทเชียงใหม่,18.6146945,98.7793372,Chiang Mai
มนต์เมืองแจ่ม,18.4599148,98.3784639,Chiang Mai
Huean Him Pan Homestay เฮือนฮิมปานโฮมสเตย์,18.517538,98.3952372,Chiang Mai
เฮือนทิพย์วิมาน,18.5409601,98.7920678,Chiang Mai
ณวสรวง รีสอร์ท,18.4879588,98.3832111,Chiang Mai
จอมทองบูทิคเฮ้าส์,18.4368725,98.6799834,Chiang Mai
Lanna house,18.4092539,98.6949253,Chiang Mai
สบายดีโฮม,18.4487849,98.6775607,Chiang Mai
Cornetto Resort,18.2928528,98.6423289,Chiang Mai
Little Home Inthanon Resort,18.4850904,98.6710101,Chiang Mai
พูมคอนโด,18.4589409,98.748563,Chiang Mai
NIDA Rooms Banluang Tamarind Village,18.401094,98.67751,Chiang Mai
อินททน์ วินมิล รีสอร์ท,18.440069,98.6790859,Chiang Mai
เดอะอินทนนท์วัลเลย์ The Inthanon Valley,18.5477284,98.5213183,Chiang Mai
บ้านรัตนาภรณ์,18.4439891,98.6778191,Chiang Mai
โรงแรมวอเตอร์เวิลด์,18.4582618,98.670072,Chiang Mai
เดอะการ์เด้นเต็นท์ ดอยอินทนนท์ ( The garden tent&house ),18.5436983,98.5229805,Chiang Mai
สุณีพรการ์เด้นท์,18.1937346,98.6124407,Chiang Mai
Inthanonguest,18.4945684,98.6672975,Chiang Mai
บ้านชโลม ดอยอินทนนท์ อ.จอมทอง จ.เชียงใหม่,18.5436412,98.519993,Chiang Mai
บ้านพรถนอม5,18.4552536,98.6744995,Chiang Mai
แคมป์ดอยอินทนนท์ Camp Inthanon,18.5445915,98.5227323,Chiang Mai
บ้านพรศรีรีสอร์ท Baan Phornsri Resort,18.4923125,98.6704375,Chiang Mai
Sirikul View,18.5464018,98.5226867,Chiang Mai
บ้านพัก ภูผา ใต้ฟ้า,18.5459521,98.5168766,Chiang Mai
Aurora Resort Chiangdao,19.4016019,98.9629602,Chiang Mai
เดอะ ไรซ์ เชียงดาว,19.4119412,98.9540812,Chiang Mai
Buradara Boutique Hotel,19.375698,98.9541297,Chiang Mai
Villa De View,19.4058159,98.9251717,Chiang Mai
Piang Dao Classic & Resort - เพียงดาวคลาสสิค & รีสอร์ท,19.391024,98.9696694,Chiang Mai
บ้านอาชิ เกสท์เฮ้าส์ เชียงดาว,19.3897669,98.9300174,Chiang Mai
Buraphat Resort (Chiang Dao),19.3242931,98.9450475,Chiang Mai
Chiang dao place,19.3469427,98.9613006,Chiang Mai
ม่อนเคียงดาว รีสอร์ท​แอนด์​โฮมสเตย์​,19.3679738,98.9498287,Chiang Mai
Serenity1Homestay,19.3998829,98.9660754,Chiang Mai
เชียงดาวรีเซ็ต,19.379524,98.9668641,Chiang Mai
Mist Villa & Cafe,19.3884752,98.9578345,Chiang Mai
นกขมิ้นโฮม เชียงดาว,19.3086859,98.9534403,Chiang Mai
ชมดอยรีสอร์ท เชียงดาว,19.440735,98.9662709,Chiang Mai
โรงแรมเชียงดาวอินน์ CHIANGDAO INN HOTEL,19.3728404,98.9656681,Chiang Mai
Black Bear House,19.3947967,98.9577857,Chiang Mai
Chiang Dao Roundhouses,19.3915764,98.931185,Chiang Mai
Malee's Nature Lovers Bungalows,19.4033663,98.9263484,Chiang Mai
สวนด็อกเตอร์,19.3454449,99.1548723,Chiang Mai
Doi Luang Scene ดอยหลวงซีน,19.3902227,98.9298843,Chiang Mai
Suanboon cottage,19.387261,98.929876,Chiang Mai
เฮือนเจียงดาวรีสอร์ท,19.3461125,98.9610937,Chiang Mai
เชียงดาว ฮิลล์ ฟาร์ม,19.4811835,99.0155462,Chiang Mai
THE CAMPIAN,19.4008655,98.9616622,Chiang Mai
At Home Chiangdao,19.401097,98.92888,Chiang Mai
LAHARN HOUSE,19.3790078,98.9686151,Chiang Mai
Sky The Campers,19.3677621,98.9284175,Chiang Mai
แสนคัมรีสอร์ท,19.3883272,98.9295656,Chiang Mai
Saming Chiang Dao Guest House,19.3686518,98.9643241,Chiang Mai
Cozycomo ChiangDao,19.3981096,98.9429793,Chiang Mai
เชียงดาวสตอรี่แค้มป์,19.3895376,98.9328109,Chiang Mai
Kratom Doi Luang กระท่อมดอยหลวง ณ.แสงจันทร์ โฮมสเตย์,19.4111375,98.954967,Chiang Mai
Titans House ROOMS AND RENTAL SCOOTER,19.3689277,98.9649161,Chiang Mai
Baan 2 Dao Farmstay บ้าน2ดาว,19.3860523,98.9850447,Chiang Mai
467 Chiang Dao,19.366271,98.980017,Chiang Mai
เวียงปันดาว,19.376753,98.9416398,Chiang Mai
ริมดอย รีสอร์ท Rimdoi Resort,19.4375384,98.9678168,Chiang Mai
HOTEL DAWA,19.9059532,99.1954688,Chiang Mai
TonFang Hotel,19.8745158,99.1883801,Chiang Mai
อันตงเพลส 安東之家,19.7274977,99.1017407,Chiang Mai
Hug Fang Hotel,19.9078043,99.2041353,Chiang Mai
Sleeping Tree Hotel,19.9149223,99.2074086,Chiang Mai
Phumanee Lahu Home Hotel ภูมณี โฮม โฮเต็ล,19.9205818,99.2125247,Chiang Mai
ร้านนั่งเล่า ไชยปราการ,19.7217368,99.140507,Chiang Mai
บ้านสวนสุพรรณิการ์ เกสเฮ้าส์ supunnika garden guesthouse,19.8301669,99.2176507,Chiang Mai
โรงแรมขุนยูว,19.9154032,99.2105446,Chiang Mai
พีเอส โฮม ฝาง - P.S HOME,19.9004967,99.1954152,Chiang Mai
โรงแรมภัทรา อกาลิโกเทล,19.929099,99.2229628,Chiang Mai
โรงแรมแทนเจอรีนวิลล์,19.902968,99.201231,Chiang Mai
โรงแรมบ้านอารีย์ ,19.9089895,99.2035717,Chiang Mai
ม่อนพิมาน​ โฮมสเตย์,19.9149544,99.1535476,Chiang Mai
Baan Innto resort,19.9120741,99.1715226,Chiang Mai
กนกทิศเพลส ฝาง ห้องพักรายวัน,19.9119717,99.1965912,Chiang Mai
Gumbie House,19.9517686,99.1603875,Chiang Mai
บ้านสุขศิริ ไชยปราการ,19.7326417,99.141428,Chiang Mai
ห้องพักศิริโฮม-เยื้องป้ายโรงพยาบาลไชยปราการ,19.7071734,99.1445742,Chiang Mai
Lovely Inn,19.3884097,98.9530063,Chiang Mai
Chiangdao Gallery เชียงดาวแกลเลอรี่,19.3667417,98.9651575,Chiang Mai
บ้านยางเกสเฮาส์,19.8027562,99.0964791,Chiang Mai
BB&B Hotel,19.8900234,99.1973172,Chiang Mai
โรงแรมดวงกมลศรีดงเย็น,19.7007497,99.1463952,Chiang Mai
โรงเเรมชีวาโฮเทล,19.9014226,99.2112833,Chiang Mai
PJ ガーデン ホーム,19.3902176,98.9657153,Chiang Mai
โรงแรมแสนสุขฝาง Sansukfang Hotel,19.9386562,99.2307321,Chiang Mai
Limestone Chiang Dao Hostel & Cafe’,19.3679098,98.9579434,Chiang Mai
ดูดอยคอยดาว DoDoyKoyDao,19.406063,98.9524307,Chiang Mai
เฮือนอุ้ยมาลี,19.4162763,98.954063,Chiang Mai
DekDoi 11 Rooms เด็กดอย 11 รูม,19.3948899,98.9679957,Chiang Mai
เดอะทีค รีสอร์ท (The Teak Resort),19.3745761,98.9438561,Chiang Mai
P.N. Hotel - พีเอ็น โฮเทล,19.9458125,99.2351875,Chiang Mai
ห้องพักแสงตะวัน 陽光旅館 Sunshine Guesthouse,19.7382404,98.9665769,Chiang Mai
Chiang Dao Home Hostel,19.400329,98.928712,Chiang Mai
Chiang Dao Hut,19.3998151,98.9294425,Chiang Mai
Long Chang Hotel,19.7418848,98.963341,Chiang Mai
Chiangdao cloud๙ Resort & Café,19.407225,98.9250143,Chiang Mai
Meaungkorn-villa Hotel,19.9352356,99.2294413,Chiang Mai
To To Garden Bungalow and Restaurant,19.8027487,99.1669552,Chiang Mai
The Creek,17.9170238,98.7259743,Chiang Mai
โรงแรมฝันหวาน Funwan Hotel and Viennoiserie,17.8042442,98.9471039,Chiang Mai
เฉลิมพันธ์ รีสอร์ท อมก๋อย,17.8078557,98.3650054,Chiang Mai
549 Resort & Cafe Lamphun,18.0199121,98.8843126,Chiang Mai
ดอยเต่าริมปิงรีสอร์ท,17.9697834,98.6704626,Chiang Mai
The Bush Camp Chiang Mai,18.0735625,98.6235156,Chiang Mai
Baansuanjantra,17.9178449,98.7251229,Chiang Mai
โรงแรม สาริศา เพลส อมก๋อย,17.8061317,98.36557,Chiang Mai
กลางเวียงรีสอร์ท,17.7896383,98.9527336,Chiang Mai
อมก๋อยรีสอร์ท,17.7974703,98.3459795,Chiang Mai
Mountain View บ้านพักอิงดอย,17.6406645,98.7966926,Chiang Mai
ณัฏปนิ รีสอร์ท,17.4002392,98.4578617,Chiang Mai
PloyPreawPhan Resort,18.0106989,99.0367635,Chiang Mai
ดอยหล่ออินน์,18.4715572,98.7891316,Chiang Mai
Pang Thong Hotel,18.1977742,98.5993698,Chiang Mai
Baan Lapoon Hotel,18.1253,98.9245,Chiang Mai
วัชระโฮเต็ล,18.1936947,98.6109806,Chiang Mai
ดูดอยหลวงรีสอร์ท,18.4625537,98.7470959,Chiang Mai
Thapae Twins Hotel ท่าแพ ทวินส์ โฮเทล 塔佩双子酒店,18.7890207,98.997723,Chiang Mai
อิมม์โฮเทล ท่าแพ,18.7874629,98.9939401,Chiang Mai
โรงแรมท่าแพเพลส,18.7878668,98.9974666,Chiang Mai
ท่าแพอินน์,18.7884173,98.999265,Chiang Mai
พอร์ ท่าแพเกท,18.7886085,98.9917916,Chiang Mai
โรงแรมรุ่งเรือง เชียงใหม่ (RoongRuang Hotel Chiang Mai),18.7879862,98.9943129,Chiang Mai
โรงแรมอร ท่าแพเกต เชียงใหม่,18.7854093,98.9953655,Chiang Mai
โรงแรมล้านนาท่าแพ,18.7863974,98.9939752,Chiang Mai
Stay Thapae Hostel,18.7879171,99.0001815,Chiang Mai
At Gate Tha Phae Hotel,18.7868099,98.9942321,Chiang Mai
ล้านนาเฮาส์,18.7864002,98.9940466,Chiang Mai
Sleep Mai? Thapae Chiang Mai Old City Lifestyle Hotel,18.7856343,98.9937932,Chiang Mai
The Signature Hotel @ Thapae,18.7887995,98.9965297,Chiang Mai
ท่าแพ แฮปปี้ เฮาส์,18.7886158,98.9938525,Chiang Mai
Moose Bar & Restaurant | มูสบาร์ แอนด์ เรสเทอรองค์,18.8084985,99.0123351,Chiang Mai
Na Thapae Chiangmai Hotel,18.786014,98.9942494,Chiang Mai
Miniguesthouse thapae,18.7875162,98.9941273,Chiang Mai
The Small Chiang Mai,18.7883117,98.9996765,Chiang Mai
นิมมาน ไหม ดีไซน์ โฮเต็ล,18.7992423,98.9652109,Chiang Mai
โรงแรมยูนิมมาน เชียงใหม่,18.8006605,98.9680189,Chiang Mai
The Empire Nimman Chiang Mai,18.7976928,98.9660266,Chiang Mai
มูส โฮเทล นิมมาน,18.7995128,98.9667643,Chiang Mai
โรงแรมสเตย์ วิท นิมมาน เชียงใหม่,18.7983925,98.9709905,Chiang Mai
Hotel Noir,18.7987819,98.9672288,Chiang Mai
Sanae' Hotel Nimman,18.7992601,98.965864,Chiang Mai
Kokotel Chiang Mai Nimman,18.795361,98.9632374,Chiang Mai
โรงแรมวิคตอเรีย นิมมาน,18.7946592,98.9705547,Chiang Mai
ใบหยกจ๊าว เชียงใหม่,18.7963259,98.9655207,Chiang Mai
The Sayla Hotel (Baan Sayla),18.7985721,98.9674591,Chiang Mai
เยสเตอเดย์ โฮเทล,18.797014,98.966152,Chiang Mai
The Artel Nimman,18.7961676,98.97024,Chiang Mai
โรงแรมพีค นิมมาน เพรสทีจ,18.7983684,98.967019,Chiang Mai
โรงแรมอีสติน ตัน เชียงใหม่,18.8013783,98.967174,Chiang Mai
โรงแรมเส้นสาย นิมมาน เชียงใหม่,18.7941625,98.9706349,Chiang Mai
Verbena Chiangmai,18.7947725,98.970037,Chiang Mai
ALEXA Nimman Hostel,18.7990808,98.9676806,Chiang Mai
7 Nimman,18.7995705,98.9674314,Chiang Mai
S17 @ Nimman,18.7949563,98.9698847,Chiang Mai
R1 Nimman Hotel Chiangmai,18.7990121,98.9620443,Chiang Mai
ยันตรศรี รีสอร์ท เชียงใหม่,18.7976897,98.9656878,Chiang Mai
Mountain View @nimman 12 Hotel & Resort,18.7955876,98.9649838,Chiang Mai
ibis Chiang Mai Nimman Journeyhub,18.8041258,98.9633059,Chiang Mai
โรงแรมแอทนิมาน,18.7976245,98.9703316,Chiang Mai
Room @ Nimman,18.7951314,98.9634051,Chiang Mai
Bed Addict Hostel,18.800496,98.967512,Chiang Mai
CRAFT 7th Boutique Nimman,18.7980636,98.9702773,Chiang Mai
Ray Hostel,18.7987618,98.9677352,Chiang Mai
Feel Nimman Boutique,18.7990558,98.966254,Chiang Mai
โรงแรมบ้านรินคำ,18.7985421,98.9678112,Chiang Mai
The Guest Hotel & Hostel,18.7856422,98.9802549,Chiang Mai
L' minitel,18.783762,99.0007742,Chiang Mai
โรงแรมโฮเทลเอ็ม เชียงใหม่,18.7880601,98.9930402,Chiang Mai
Anumat Premium Budget Hotel,18.7847196,98.981613,Chiang Mai
Eastgate,18.7876442,98.9938791,Chiang Mai
Chiang Mai Gate House,18.7821551,98.990072,Chiang Mai
Vista Hotel Chiangmai,18.7938635,98.9879589,Chiang Mai
Pudsadee HOTEL Chiang Mai Thailand,18.7837758,98.9896031,Chiang Mai
Big Tree Old Town Hotel,18.7916559,98.9785595,Chiang Mai
Art Gate Hotel,18.795076,99.00299,Chiang Mai
De Thaphae Chiangmai,18.7857707,98.999635,Chiang Mai
Hotel Clay Chiang Mai,18.7941954,98.9899325,Chiang Mai
โรงแรมพาราซอล อินน์,18.7880272,98.9878676,Chiang Mai
โรงแรมกำแพงงาม,18.7862794,98.9986589,Chiang Mai
The Battery Park Midtown Boutique,18.7914631,98.995426,Chiang Mai
โรงแรมสุมิตตยาเชียงใหม่,18.7920376,98.9902134,Chiang Mai
Sphat Boutique Hotel chiang mai,18.761959,99.0389286,Chiang Mai
The Experience Walking Street : Green Cultural Boutique Hotel Concept,18.7893152,98.9876579,Chiang Mai
"Old City Wall Inn, Chiang Mai",18.7811752,98.9950837,Chiang Mai
Chiang Mai Heritage House,18.7947874,98.9922662,Chiang Mai
Historic Villa in Thapae,18.7881197,99.0008126,Chiang Mai
Patra Phrasing Boutique Hotel,18.7859384,98.9810453,Chiang Mai
Tapae Gate Villa,18.7895271,98.9931818,Chiang Mai
Faikham Hostel,18.7812301,99.0148914,Chiang Mai
โรงแรมช้างเผือก,18.7993686,98.9853395,Chiang Mai
At Chiang Mai Hotel,18.790718,98.9892002,Chiang Mai
โรงแรมยู เชียงใหม่,18.7883369,98.9870806,Chiang Mai
Vieng Mantra Hotel,18.7885971,98.9924569,Chiang Mai
โรงแรมเชียงใหม่เกต ถนนคนเดินวัวลาย,18.778647,98.9888518,Chiang Mai
เพลินมาลี รีสอร์ต Plern Malee Resort,18.6416756,98.6997651,Chiang Mai
Mammoth Boutique Hotel,18.7858577,98.9815009,Chiang Mai
i-river chiangmai,18.7824859,99.0056434,Chiang Mai
The Maewin Coffee,18.6705794,98.6464103,Chiang Mai
V.I.P guesthouse,18.788471,98.9925168,Chiang Mai
Chiang Mai Elephant Friends,18.6400094,98.6995283,Chiang Mai
The Chiang Mai Old Town,18.7858669,98.9787316,Chiang Mai
โรงแรมแอททรี ประตูท่าแพ เชียงใหม่,18.788948,98.9930105,Chiang Mai
โรงแรมอัพนอร์ธอินน์,18.8103433,98.959112,Chiang Mai
Kalyanamit Chiangmai House & Studio,18.7948421,98.9840173,Chiang Mai
Teeraya Boutique Hostel,18.7787902,98.984652,Chiang Mai
"Baan Singharaj, Chiang Mai Old City Center, Walking Street",18.7909789,98.9825918,Chiang Mai
Chapter 1 Hostel Chiang Mai,18.780892,98.9913356,Chiang Mai
"Arak 9 House, Chiangmai hotel",18.7920931,98.9790507,Chiang Mai
Chiangmai Door Resident,18.7777683,98.9867474,Chiang Mai
Garden Inn,18.7679001,99.0002012,Chiang Mai
The old car guest house,18.8006109,98.9780922,Chiang Mai
ฆ้องคอร์ท เกสท์เฮ้าส์,18.785694,98.9985796,Chiang Mai
อินท์ไหล่เขา,18.5460227,98.5216977,Chiang Mai
99 Guest House,18.6613157,98.6655629,Chiang Mai
เวียงแก้ว รีสอร์ท,19.9236785,99.2146411,Chiang Mai
ม่อนเหมืองงาม รีสอร์ท,19.9558851,99.1589787,Chiang Mai
16 สิงหา รีสอร์ท - 16 singha resort,19.9461875,99.2353125,Chiang Mai
โรงแรม บ้านสถิตพร @PJ Home Sweet,19.906402,99.204399,Chiang Mai
ไอเดียโฮม@ฝาง,19.8768992,99.190898,Chiang Mai
โรงแรมบ้านสบาย Baan Sa-bai Hotel,19.907474,99.204324,Chiang Mai
โรงแรมเอื้องคำ,19.9213335,99.2151087,Chiang Mai
7 สีรีสอร์ท,19.9198016,99.2010188,Chiang Mai
โคล่า รีสอร์ท,19.9424726,99.2322964,Chiang Mai
ริมนารีสอร์ทฝาง,19.9169375,99.1906875,Chiang Mai
สตาร์รีสอร์ท,19.905381,99.1953314,Chiang Mai
SB House Motel Fang,19.8754069,99.1894856,Chiang Mai
ลิเติ้ลโฮม ฝาง,19.9222001,99.2189169,Chiang Mai
Somrudee Place,19.9180211,99.2107734,Chiang Mai
โรงแรมเอื้องเหนือ,20.0669085,99.4412956,Chiang Mai
โรงแรม บ้านฝาง,19.9203943,99.2156626,Chiang Mai
ไร่บุญสม พร้าว,19.3666983,99.2180909,Chiang Mai
คุ้มคำแก้ว ฟาร์มแอนด์รีสอร์ท,19.4080772,99.2291741,Chiang Mai
ร้านอาหาร คาเฟ่ โฮมสเตย์ ฮามีนาเม็ง,19.1089884,99.1783632,Chiang Mai
Pause Pausa,19.2114719,99.163323,Chiang Mai
คนกับดินโฮมสเตย์,19.0813543,99.1734023,Chiang Mai
รอยัลปิงการ์เด้นแอนด์รีสอร์ท,19.2165372,98.9734736,Chiang Mai
ไร่เยาวเรศ,19.1250109,99.0269808,Chiang Mai
@Ruamchok Hotel (แอดรวมโชคโฮเทล),18.8246748,99.0089383,Chiang Mai
โรงแรมรอยัล เพนนินซูล่า เชียงใหม่,18.7983563,98.9944716,Chiang Mai
ไร่สันติธรรม,19.1435103,99.0312267,Chiang Mai
B2 Green Boutique & Budget Hotel,18.7997912,98.9762223,Chiang Mai
The Wing Lanna Hotel,18.7824895,98.9818046,Chiang Mai
โรงแรมนครพิงค์ บูทีค,18.8546688,98.9685407,Chiang Mai
My Loft Hotel SHA,18.8049545,98.9737854,Chiang Mai
The Sculpture Hotel,18.7879154,98.9893716,Chiang Mai
Rub Lom Resort รับลม รีสอร์ท แม่แตง,19.1240837,98.9411125,Chiang Mai
โรงแรมบ้านอรวีบูทีค,18.909069,98.9485448,Chiang Mai
MOMO Hotel,18.7882165,98.985894,Chiang Mai
Marisa Resort & Spa - Chiang Dao,19.4482849,98.9753315,Chiang Mai
Le Cocotier Resort,19.1517573,99.0184827,Chiang Mai
ธารทองลอดจ์,18.867423,99.30756,Chiang Mai
Yellow Lamoon Hotel,18.7923761,99.002334,Chiang Mai
Lani Chiang Mai Hotel,18.8095292,98.9809684,Chiang Mai
Tiddin Resort Chiangmai,18.856386,99.1021501,Chiang Mai
Red Panda Hostel & Cafe,18.7988155,98.9797444,Chiang Mai
โรงแรมรอยัล พรรณราย เชียงใหม่,18.7965375,98.9935582,Chiang Mai
V Lodge hôtel et restaurant végétarien,18.7925798,98.9946554,Chiang Mai
พรีม อพาร์ทเม้นท์,18.892913,99.0346573,Chiang Mai
เฮือนวาสนา เชียงดาว,19.3912165,98.9696811,Chiang Mai
โรงแรมพี 21,18.7861375,98.9942439,Chiang Mai
Roseate Hotel Chiangmai,18.7951965,98.9878655,Chiang Mai
ปิ๊กโฮเทล Prix Hotel chiangmaigate,18.7818263,98.9903381,Chiang Mai
Loyy Hotel,18.7841472,98.9969344,Chiang Mai
โรงแรมบีพระสิงห์,18.7910447,98.9831013,Chiang Mai
โรงแรมคำแพเชียงใหม่,18.8210367,98.9626285,Chiang Mai
ลิทเทิล โซล,18.7970761,98.9661151,Chiang Mai
NHA-DA LAND / New Area,19.3760515,98.9545931,Chiang Mai
Collection O The ​Singha Chiangmai Hotel,18.8149288,98.9822039,Chiang Mai
The Y Boutique,18.8199796,99.0183454,Chiang Mai
บุปผาธารา,18.7829078,98.9878603,Chiang Mai
โรงแรม อรุณคีรี เชียงใหม่,18.7907573,98.9866099,Chiang Mai
ลิงค์แมนชั่น,18.8133352,98.9736624,Chiang Mai
เฮฮา เฮาส์ เชียงใหม่,18.8050046,98.9911686,Chiang Mai
โรงแรมนายก่ายหมอน,18.7878466,98.9789044,Chiang Mai
The Locals Chiang Mai,18.7833786,98.9965464,Chiang Mai
ดู - ดาว - ดอย & ฟาร์มสเตย์,19.3637285,98.9244128,Chiang Mai
Yen Aura Boutique Hotel,18.784376,98.9898412,Chiang Mai
GO INN,18.8092406,98.9548834,Chiang Mai
